"TYPE","YEAR","MONTH","address","lon","lat","GPS","city"
"Theft From Auto Under $5000",2014,6,"600 W 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"8000 HUDSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 PACIFIC ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"CAMBIE ST / W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"COOK ST / W 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3300 E 4TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 AVISON WAY",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2500 W 5TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1500 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2100 W 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"ABBOTT ST / W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 NAPIER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 OXFORD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"400 W 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2800 TRINITY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 W 17TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3000 BIRCH ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 GRANVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"SEYMOUR ST / W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 WILLIAM ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E 1ST AVE / RENFREW ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 LILLOOET ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 THE CASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3400 YARDLEY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"BURRARD ST / SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"SEYMOUR ST / SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 W 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"400 E 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2600 TRIUMPH ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"7900 CHESTER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 W CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 E 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 HAWKS AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2200 BRUNSWICK ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2500 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"400 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 COMOX ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 W 23RD AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5800 ARLINGTON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 W 40TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2500 TURNER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2100 QUEBEC ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 ABBOTT ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"SEYMOUR ST / SMITHE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E 59TH AVE / WINDSOR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 BUTE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1900 VINE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"7400 MAPLE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"DAVIE ST / JERVIS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 BEATTY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 ALBERNI ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"DUNSMUIR ST / SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 E 14TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 DUNSMUIR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2900 W 4TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2700 E KENT N AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 SEYMOUR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5300 JOYCE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 E 50TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3300 W BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 W 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1900 ALBERNI ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 AVISON WAY",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 COMMERCIAL DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4000 STANLEY PARK DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"7500 MONTCALM ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"LAKEWOOD DR / TURNER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"300 E 14TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"BURRARD ST / NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 ANDERSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"BUTE ST / ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2100 STANLEY PARK DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 E 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2000 W 30TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 ADANAC ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 TERMINAL AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3400 PRICE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 MCLEAN DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 KEEFER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1800 W 14TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2300 E 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 NICOLA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6000 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 E 11TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"300 W 5TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 W GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 LILLOOET ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 HORNBY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"KINGSWAY AVE / VICTORIA DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 E 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 GRANVILLE STREET BRDG",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2100 W 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 E GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 E 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 E 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3100 W 15TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3300 E 1ST AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 BURNABY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3100 E 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1800 E 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E 40TH AVE / NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3200 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5900 WILLOW ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 E 11TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 ALBERNI ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5600 STANLEY PARK DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 WILLIAM ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4300 VICTORIA DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 DAVIE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 FRANCES ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"CAMBIE ST / W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"BEATTY ST / DUNSMUIR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3200 FLEMING ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 W HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 E 15TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 PACIFIC BLVD",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 UNION ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E 12TH AVE / ST CATHERINES ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"CAMBIE ST / W PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 E 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3300 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 TURNER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2200 W 1ST AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"GRANVILLE ST / W 71ST AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3200 MATAPAN CRES",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6600 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 E 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 BAYSHORE DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3600 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3600 KINGSWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E HASTINGS ST / HAWKS AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 NELSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 E 11TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"300 E 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 JOHNSTON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"E 6TH AVE / MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1300 JOHNSTON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 ANDERSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5000 JOYCE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6900 VIVIAN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 PACIFIC BLVD",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 ANDERSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"HEATLEY AVE / POWELL ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4400 ATLIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 E 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 JOHNSTON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 HARWOOD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"8800 HEATHER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"ARBUTUS ST / W 22ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"5200 MELBOURNE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 W KING EDWARD AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"8600 HUDSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1800 PANDORA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 E 16TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3300 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4400 HAGGART ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 MELVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2800 W 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3100 PINE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 LILLOOET ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4400 HAGGART ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1800 E 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"HORNBY ST / PACIFIC ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 W 7TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1900 E 2ND AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"W 19TH AVE / YUKON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2600 ALBERTA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 W 21ST AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"CAMBIE ST / DUNSMUIR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"BUTE ST / ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6100 ASH ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2000 E 33RD AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2400 BURRARD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"7200 STIRLING ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"600 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"8400 ASH ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"300 E 14TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 MELVILLE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2500 ALBERTA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2400 E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"400 E 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"ALDER CRSS / LAMEYS MILL RD",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2700 E 28TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 E 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"300 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"PANDORA ST / PENTICTON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2600 FIR ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 E 56TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"DAVIE ST / THURLOW ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 W 12TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 W 10TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"CLARK DR / E BROADWAY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2800 W 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2800 W 19TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1500 COMOX ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 E 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 E 63RD AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"4600 BELLEVUE DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 DRAKE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 EXPO BLVD",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"800 E PENDER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 BALFOUR AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1200 W CORDOVA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1800 MAIN ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 POWELL ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"MANITOBA ST / WALTER HARDWICK AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"GRANDVIEW HWY / SKEENA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 PIPELINE RD",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1500 E 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1300 WALNUT ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 E GEORGIA ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1900 STAINSBURY AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 ROBSON ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1700 CLARK DR",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2800 W 28TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1600 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"ABBOTT ST / KEEFER PL",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3900 LAUREL ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"2900 NANAIMO ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1500 W 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 GILFORD ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1000 BEACH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6100 FRASER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"700 E HASTINGS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"900 E 8TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6300 CAMBIE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"100 WATER ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"200 W 13TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1400 RICHARDS ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"500 BEATTY ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3600 W 6TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3200 E 3RD AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3200 PERROT MEWS",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"3500 W 29TH AVE",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"7500 ST GEORGE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"6600 ARGYLE ST",NA,NA,NA,"VANCOUVER BC"
"Theft From Auto Under $5000",2014,6,"1100 CONNAUGHT DR",NA,NA,NA,"VANCOUVER BC"
